doc_id,title,department,original_path,processed_text_path,processed_meta_path,processed_at,original_size_bytes,original_modified
ad903892-7771-47b5-a781-f8497205c008,Expansion Sales Playbook Upsell and Cross-sell,Sales,Database/Sales/Expansion Sales Playbook Upsell and Cross-sell.pdf,processed_docs/Sales/Expansion Sales Playbook Upsell and Cross-sell.txt,processed_docs/Sales/Expansion Sales Playbook Upsell and Cross-sell.json,2025-10-22T15:51:18.426652Z,54827,2025-10-04T17:11:37.265259
a9e4799a-35be-4354-8294-10f2d8ba47be,Lead Qualification Checklist (Nexa-BANT Framework),Sales,Database/Sales/Lead Qualification Checklist (Nexa-BANT Framework).pdf,processed_docs/Sales/Lead Qualification Checklist (Nexa-BANT Framework).txt,processed_docs/Sales/Lead Qualification Checklist (Nexa-BANT Framework).json,2025-10-22T15:51:18.434653Z,59421,2025-10-04T17:10:26.067800
6a048e30-8def-43b1-afcd-4dbf1c55d6b4,New Hire Sales Training Curriculum,Sales,Database/Sales/New Hire Sales Training Curriculum.pdf,processed_docs/Sales/New Hire Sales Training Curriculum.txt,processed_docs/Sales/New Hire Sales Training Curriculum.json,2025-10-22T15:51:18.443651Z,63295,2025-10-04T17:11:59.663451
1fe0c3f7-36ee-42d9-bed9-5ab928245079,NexaCore Enterprise Sales Playbook-Driving Predictive ROI,Sales,Database/Sales/NexaCore Enterprise Sales Playbook-Driving Predictive ROI.pdf,processed_docs/Sales/NexaCore Enterprise Sales Playbook-Driving Predictive ROI.txt,processed_docs/Sales/NexaCore Enterprise Sales Playbook-Driving Predictive ROI.json,2025-10-22T15:51:18.451651Z,62920,2025-10-04T17:07:00.246832
6eb4d7fe-a2f9-4e6e-a99a-83b9e7a43e91,NexaCore Standard Sales Agreement Terms Sheet (Draft),Sales,Database/Sales/NexaCore Standard Sales Agreement Terms Sheet (Draft).pdf,processed_docs/Sales/NexaCore Standard Sales Agreement Terms Sheet (Draft).txt,processed_docs/Sales/NexaCore Standard Sales Agreement Terms Sheet (Draft).json,2025-10-22T15:51:18.459612Z,68150,2025-10-04T17:07:56.298645
6c7981a6-9d99-4156-beb6-736ea3c30310,NexaCore Subscription Pricing Matrix (B2B SaaS),Sales,Database/Sales/NexaCore Subscription Pricing Matrix (B2B SaaS).pdf,processed_docs/Sales/NexaCore Subscription Pricing Matrix (B2B SaaS).txt,processed_docs/Sales/NexaCore Subscription Pricing Matrix (B2B SaaS).json,2025-10-22T15:51:18.467613Z,70897,2025-10-04T17:08:32.177081
c2a6057c-27de-4686-96f5-ac8e65d3a499,Post-Sale Handoff & Customer Success Strategy,Sales,Database/Sales/Post-Sale Handoff & Customer Success Strategy.pdf,processed_docs/Sales/Post-Sale Handoff & Customer Success Strategy.txt,processed_docs/Sales/Post-Sale Handoff & Customer Success Strategy.json,2025-10-22T15:51:18.475651Z,64083,2025-10-04T17:10:46.941367
36de3277-348d-480f-b0c1-68ac81517d88,Quarterly Sales Performance Report (QSR) Template,Sales,Database/Sales/Quarterly Sales Performance Report (QSR) Template.pdf,processed_docs/Sales/Quarterly Sales Performance Report (QSR) Template.txt,processed_docs/Sales/Quarterly Sales Performance Report (QSR) Template.json,2025-10-22T15:51:18.484613Z,66824,2025-10-04T17:09:18.439964
aa9da02f-7cd8-477d-b08b-d9cd65008b76,Sales Commission and Incentive Plan (FY26),Sales,Database/Sales/Sales Commission and Incentive Plan (FY26).pdf,processed_docs/Sales/Sales Commission and Incentive Plan (FY26).txt,processed_docs/Sales/Sales Commission and Incentive Plan (FY26).json,2025-10-22T15:51:18.492627Z,63202,2025-10-04T17:12:21.600559
ab9ca7a1-ab2c-495c-84ee-be50420c62f3,Sales Commission Draw and Quota Relief Policy,Sales,Database/Sales/Sales Commission Draw and Quota Relief Policy.pdf,processed_docs/Sales/Sales Commission Draw and Quota Relief Policy.txt,processed_docs/Sales/Sales Commission Draw and Quota Relief Policy.json,2025-10-22T15:51:18.500617Z,61337,2025-10-04T17:22:53.570079
412823e6-90c5-4c0c-ba1e-02094e4e2f8f,Sales Demo Environment and Sandbox Guide,Sales,Database/Sales/Sales Demo Environment and Sandbox Guide.pdf,processed_docs/Sales/Sales Demo Environment and Sandbox Guide.txt,processed_docs/Sales/Sales Demo Environment and Sandbox Guide.json,2025-10-22T15:51:18.507651Z,59312,2025-10-04T17:23:18.063694
1e4e4a15-e753-4716-be19-1c0973c2a6b4,Sales Team Internal Communication Guidelines,Sales,Database/Sales/Sales Team Internal Communication Guidelines.pdf,processed_docs/Sales/Sales Team Internal Communication Guidelines.txt,processed_docs/Sales/Sales Team Internal Communication Guidelines.json,2025-10-22T15:51:18.515648Z,59273,2025-10-04T17:24:02.844040
558a0a32-1100-443d-947e-a57ae20c04b5,Strategic Account Planning Template (SAP),Sales,Database/Sales/Strategic Account Planning Template (SAP).pdf,processed_docs/Sales/Strategic Account Planning Template (SAP).txt,processed_docs/Sales/Strategic Account Planning Template (SAP).json,2025-10-22T15:51:18.522614Z,63212,2025-10-04T17:13:07.411941
0253957e-13b8-4d3c-a2cc-45371eadea4a,Technical Sales Support Request Form (SE Engagement),Sales,Database/Sales/Technical Sales Support Request Form (SE Engagement).pdf,processed_docs/Sales/Technical Sales Support Request Form (SE Engagement).txt,processed_docs/Sales/Technical Sales Support Request Form (SE Engagement).json,2025-10-22T15:51:18.529657Z,60171,2025-10-04T17:14:28.310255
f38ae2dd-9c81-47aa-ac51-32d033d3ee8c,Territory Management and Rules of Engagement (ROE) Policy,Sales,Database/Sales/Territory Management and Rules of Engagement (ROE) Policy.pdf,processed_docs/Sales/Territory Management and Rules of Engagement (ROE) Policy.txt,processed_docs/Sales/Territory Management and Rules of Engagement (ROE) Policy.json,2025-10-22T15:51:18.537654Z,59781,2025-10-04T17:09:39.495000
